dif,R,RMSE,KGE,name,dif_mean,R_rank,RMSE_rank,KGE_rank,rank
-50.7142857,0.728322334,39.61090655,-5.078001446,BudburstfilterSoS_threshold_NDVI4,-38.20806637,104,145,93,342
-49.7142857,0.33282288,25.79205877,-4.389984018,BudburstfilterSoS_threshold_EVI2,-20.20806637,208,60,75,343
-67.7142857,0.7455902,42.04337647,-5.034430553,Budburstfilter_cubic_SoS_threshold_EVI4,-41.11715728,91,163,91,345
-71.7142857,0.850414273,47.37199255,-6.707922069,Budburstmintomaxdoublelogistic_SoS_threshold_PPI5,-46.02624819,3,206,139,348
-50.7142857,0.672674107,38.81877818,-4.896775582,BudburstmintomaxSoS_threshold_NDVI4,-37.29897546,125,139,88,352
-55.7142857,0.745492071,32.51062464,-8.550956332,Budburstfilter_cubic_SoS_threshold_PPI3,-27.29897546,92,100,160,352
-64.7142857,0.772279007,44.66822597,-5.314253903,Budburstfilterdoublelogistic_SoS_threshold_NDPI4,-43.9353391,70,185,100,355
-37.7142857,0.583392134,21.14116626,-9.607963045,Budburstfilter_cubic_SoS_threshold_PPI13,-2.798975464,153,41,161,355
-70.7142857,0.715184007,38.47344308,-5.75315705,Budburstfilter_cubic_SoS_threshold_NDGI4,-36.29897546,111,136,112,359
-43.7142857,0.631918978,24.75363501,-11.4109124,Budburstfilter_cubic_SoS_threshold_PPI2,-10.88988455,137,55,167,359
-28.7142857,-0.024868417,21.95537369,-3.838845749,BudburstmintomaxSoS_threshold_EVI13,-11.9353391,255,46,59,360
-16.7142857,0.712091546,27.90404387,-14.96019283,Budburstmintomaxcubic_SoS_threshold_EVI13,12.92829726,113,69,178,360
