22,0.488389996,35.65967561,0.260113296,Budburstcubic_SoS_threshold_EVI2,17.42765745,110,74,81,265
-16,0.616741222,36.87864538,0.00419383,Budburstfilterdoublelogistic_SoS_threshold_EVI5,-27.91928133,61,85,122,268
-16,0.658401038,38.86099674,-0.099154156,Budburstfilterdoublelogistic_SoS_threshold_NDVI5,-30.4907099,45,98,133,276
-17,0.32234861,36.15049192,0.539068067,Budburstmintomaxcubic_SoS_threshold_EVI4,-10.2662201,156,81,45,282
19,0.304886803,36.43657992,0.557867643,BudburstfilterSoS_threshold_NDPI2,2.958269691,158,83,42,283
-14,0.273655407,36.9368104,0.589677483,Budburstmintomaxcubic_SoS_threshold_NDVI4,-5.960097656,168,86,33,287
-14,0.709412421,42.15974481,-0.305460415,Budburstfilter_cubic_SoS_threshold_PPI4,-34.85805684,15,121,151,287
25,0.399446611,32.34131037,0.174989132,Budburstfilter_cubic_SoS_threshold_NDGI1,17.99908602,130,59,99,288
-19,0.581208644,37.55329112,0.040413669,Budburstfilter_cubic_SoS_threshold_NDPI4,-25.36826092,84,89,115,288
23,0.295549929,36.95160077,0.53093533,BudburstfilterSoS_threshold_NDPI13,9.060310508,161,87,48,296
5,0.587868803,37.21105609,-0.131424234,Budburstfilterdoublelogistic_SoS_threshold_PPI2,-19.96009766,74,88,134,296
22,0.053407841,37.65000343,0.871338591,BudburstmintomaxSoS_threshold_NDVI2,1.223575814,212,92,3,307
2,0.265770609,37.55754509,0.501710282,Budburstmintomaxcubic_SoS_threshold_EVI2,12.91745336,170,90,50,310
8,0.358257387,37.84239159,0.308114057,BudburstmintomaxSoS_threshold_PPI2,-12.4907099,142,93,76,311
8,0.496226954,35.99492674,-0.054647505,Budburstdoublelogistic_SoS_threshold_NDVI2,6.20316765,106,79,127,312
8,0.58218568,36.18656241,-0.283598185,Budburstmintomaxdoublelogistic_SoS_threshold_PPI13,-12.79683235,82,82,150,314
-18,0.590296991,37.58260734,-0.320294493,Budburstcubic_SoS_threshold_NDVI5,-17.34785276,72,91,155,318
4,0.161736184,38.77326725,0.588078662,BudburstmintomaxSoS_threshold_NDVI3,-10.69479153,191,96,34,321
-23,0.341729641,38.80573642,0.280277407,Budburstmintomaxcubic_SoS_threshold_EVI5,-19.14377113,148,97,79,324
-26,0.568683104,39.96039131,-0.062053102,Budburstfilter_cubic_SoS_threshold_NDGI5,-28.51111806,92,105,128,325
-5,0.249712491,38.87918925,0.446241408,Budburstmintomaxcubic_SoS_threshold_NDVI3,7.570514589,172,99,55,326
1,0.482901483,36.56231049,-0.070035354,Budburstcubic_SoS_threshold_NDVI3,6.611330916,113,84,131,328
22,-0.016214804,35.96779949,0.622259122,BudburstfilterSoS_threshold_EVI2,1.162351324,227,78,28,333
22,-0.069692018,39.03818182,0.796507794,BudburstfilterSoS_threshold_NDVI2,-1.307036431,232,100,6,338
24,-0.016824611,38.21024182,0.644489441,BudburstmintomaxSoS_threshold_NDVI13,7.32561663,228,94,24,346
-22,0.549511292,40.78565564,-0.160114075,Budburstfilter_cubic_SoS_threshold_EVI5,-32.06213847,98,110,138,346
8,0.274731597,39.68761878,0.25003845,BudburstfilterSoS_threshold_PPI2,2.999086018,166,102,82,350
4,0.135953396,38.64745027,0.434537575,BudburstfilterSoS_threshold_NDVI3,-15.28662827,194,95,62,351
22,-0.0702954,40.51577783,0.730265502,BudburstmintomaxSoS_threshold_EVI2,6.590922752,234,108,11,353
9,0.296616917,40.00208917,0.219204197,BudburstfilterSoS_threshold_NDPI3,-10.81724051,159,106,89,354
31,0.405997434,41.61340865,0.032267332,Budburstcubic_SoS_threshold_EVI13,25.16235132,127,113,116,356
3,0.581302897,39.71615543,-0.533021874,Budburstmintomaxdoublelogistic_SoS_threshold_PPI2,-18.47030174,83,103,170,356
-24,0.573985358,43.26883424,-0.25616263,Budburstfilter_cubic_SoS_threshold_NDVI5,-35.16417929,89,127,147,363
5,0.029194679,35.87141631,0.374496527,BudburstfilterSoS_threshold_EVI3,-11.36826092,217,77,70,364
5,-0.016889173,36.08823164,0.443006916,BudburstmintomaxSoS_threshold_EVI3,-8.837648676,229,80,56,365
13,0.724709611,44.71411387,-2.04356637,Budburstfilterdoublelogistic_SoS_threshold_NDPI1,19.57051459,2,139,229,370
24,-0.152049313,40.10181489,0.679119362,BudburstfilterSoS_threshold_NDVI13,5.346024793,245,107,19,371
-3,0.587459404,43.7818251,-0.513853417,Budburstfilterdoublelogistic_SoS_threshold_PPI3,-28.67438337,75,132,169,376
26,0.211592152,41.50912249,0.232517169,BudburstfilterSoS_threshold_NDPI1,21.32561663,182,112,86,380
-21,0.238181862,41.90337685,0.230367537,Budburstmintomaxcubic_SoS_threshold_NDVI5,-16.47030174,176,117,87,380
5,0.724281583,45.00616656,-2.446698325,Budburstfilterdoublelogistic_SoS_threshold_NDPI13,13.46847377,4,143,233,380
5,-0.155487733,39.07473715,0.576821538,BudburstSoS_threshold_EVI3,-6.388669084,247,101,39,387
0,0.723515841,45.96970518,-2.790586182,Budburstfilterdoublelogistic_SoS_threshold_NDPI2,8.876637038,6,146,237,389
8,0.189530601,41.99229299,0.249266836,Budburstmintomaxcubic_SoS_threshold_EVI13,20.65214724,189,119,84,392
4,-0.12262687,43.89568626,0.665825509,BudburstfilterSoS_threshold_NDGI3,-7.878465003,240,133,21,394
-29,0.685956382,52.60802918,-0.718245767,Budburstfilter_cubic_SoS_threshold_PPI5,-46.20499561,30,186,178,394
23,-0.135070686,39.86775328,0.511250492,BudburstfilterSoS_threshold_EVI13,10.14194316,242,104,49,395
16,0.382077619,43.64571118,-0.158642779,Budburstcubic_SoS_threshold_NDVI2,22.48888194,134,129,137,400
-16,0.239572872,41.7810182,0.0928222,Budburstmintomaxcubic_SoS_threshold_NDGI5,1.876637038,175,116,110,401
-10,0.469403591,40.73414884,-0.666483846,Budburstcubic_SoS_threshold_NDGI5,-0.388669084,116,109,176,401
4,-0.104827249,44.85810173,0.632599374,BudburstmintomaxSoS_threshold_NDGI3,-1.61315888,238,140,27,405
-25,0.549619193,46.05501259,-0.352623164,Budburstfilter_cubic_SoS_threshold_NDPI5,-34.69479153,97,148,160,405
26,-0.155174923,44.86081047,0.668649741,BudburstfilterSoS_threshold_NDGI2,6.754188059,246,141,20,407
-8,0.724206846,48.11073421,-3.308084817,Budburstfilterdoublelogistic_SoS_threshold_NDPI3,1.754188059,5,159,244,408
-9,0.200908427,41.74837367,0.05922412,BudburstmintomaxSoS_threshold_NDVI4,-25.42948541,187,115,112,414
0,0.442645136,44.58881301,-0.320621229,BudburstmintomaxSoS_threshold_PPI3,-25.55193439,121,138,156,415
-9,0.070295724,43.70180948,0.273569984,BudburstfilterSoS_threshold_NDGI4,-20.04173031,208,130,80,418
21,0.465771585,44.09830127,-0.429503008,Budburstdoublelogistic_SoS_threshold_EVI1,23.52969826,120,134,164,418
7,0.229344078,44.22310572,0.095469135,Budburstmintomaxcubic_SoS_threshold_NDVI2,23.06031051,179,135,109,423
5,0.408802046,42.9579786,-0.58798695,Budburstmintomaxcubic_SoS_threshold_NDPI2,10.121535,126,125,172,423
-11,0.466780499,41.91433812,-0.824466897,Budburstdoublelogistic_SoS_threshold_NDGI4,1.835820712,119,118,186,423
-6,0.580526807,45.955735,-0.92213783,Budburstmintomaxdoublelogistic_SoS_threshold_PPI3,-27.16417929,85,145,195,425
23,-0.126185157,42.68806063,0.435671211,BudburstmintomaxSoS_threshold_EVI13,14.79500439,241,124,61,426
28,-0.082165318,41.72686449,0.304026423,BudburstmintomaxSoS_threshold_NDVI1,17.48888194,237,114,77,428
-15,0.724628461,50.73879461,-3.769942551,Budburstfilterdoublelogistic_SoS_threshold_NDPI4,-4.082546635,3,176,249,428
26,-0.177890545,46.02874264,0.585014075,BudburstmintomaxSoS_threshold_NDGI2,9.101126834,251,147,35,433
13,0.471205192,44.35974822,-0.796693439,Budburstdoublelogistic_SoS_threshold_NDVI13,17.38684112,115,136,183,434
-10,0.587401119,49.70944766,-0.837149796,Budburstfilterdoublelogistic_SoS_threshold_PPI4,-35.77642419,76,172,188,436
-9,0.050711226,40.81940358,0.054596305,BudburstmintomaxSoS_threshold_EVI4,-23.00091398,213,111,113,437
-9,0.188861341,43.25251084,-0.045204741,BudburstfilterSoS_threshold_NDVI4,-28.08254664,190,126,125,441
9,0.132621589,44.98296177,0.107318898,BudburstmintomaxSoS_threshold_NDPI3,-11.51111806,195,142,106,443
-6,0.41837583,43.5412234,-0.850881687,Budburstmintomaxcubic_SoS_threshold_NDPI3,0.039902344,125,128,190,443
-17,0.467319363,43.77769699,-1.085781547,Budburstdoublelogistic_SoS_threshold_NDGI5,-4.368260921,118,131,199,448
-21,0.724975562,53.43280923,-4.162798139,Budburstfilterdoublelogistic_SoS_threshold_NDPI5,-9.409077248,1,193,257,451
28,-0.165231128,42.49477219,0.237131739,BudburstfilterSoS_threshold_EVI1,18.40724928,248,123,85,456
-9,0.047399837,42.08473516,-0.006064897,BudburstfilterSoS_threshold_EVI4,-25.02132215,214,120,123,457
-8,0.248961844,45.19712828,-0.182572563,Budburstmintomaxcubic_SoS_threshold_NDGI4,14.97867785,173,144,140,457
-9,0.287537336,47.05282854,-0.19581181,BudburstfilterSoS_threshold_NDPI4,-25.63356704,163,153,143,459
-9,-0.118410571,42.33634783,0.168645363,BudburstSoS_threshold_EVI4,-20.20499561,239,122,100,461
28,-0.187678768,44.54433311,0.328722095,BudburstfilterSoS_threshold_NDVI1,17.75418806,252,137,75,464
-9,0.018890436,46.84114993,0.183624548,BudburstmintomaxSoS_threshold_NDGI4,-12.02132215,219,151,96,466
-9,0.01801678,46.87076858,0.184998942,BudburstSoS_threshold_NDVI4,-21.06213847,220,152,95,467
3,0.373105189,46.12829547,-0.798835315,Budburstcubic_SoS_threshold_NDGI4,13.61133092,135,149,184,468
29,-0.217083133,47.16213811,0.438343752,BudburstmintomaxSoS_threshold_NDGI13,14.97867785,257,154,59,470
-13,0.506122032,52.68245369,-0.732081048,BudburstmintomaxSoS_threshold_PPI4,-39.36826092,104,188,179,471
17,0.274379888,48.40480358,-0.190045325,Budburstmintomaxcubic_SoS_threshold_NDVI13,31.79500439,167,164,141,472
15,0.646120228,52.59506161,-2.807871955,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI1,22.32561663,52,185,238,475
23,0.103160937,47.59692836,0.029554934,BudburstfilterSoS_threshold_PPI13,21.01949418,203,156,117,476
67,0.296538045,48.96550861,-0.249321617,Budburstcubic_SoS_threshold_EVI1,34.46847377,160,170,146,476
0,0.203080242,46.77565794,-0.200579127,BudburstfilterSoS_threshold_PPI3,-16.57234255,184,150,144,478
4,0.260946526,48.35722476,-0.275954402,Budburstmintomaxcubic_SoS_threshold_NDGI3,25.44806561,171,162,149,482
-4,0.422354598,47.43693621,-1.234539067,Budburstdoublelogistic_SoS_threshold_NDGI3,12.93786153,124,155,205,484
8,0.647373678,53.16,-3.281163543,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI13,16.65214724,51,190,243,484
-16,0.585248127,55.28034407,-1.122770875,Budburstfilterdoublelogistic_SoS_threshold_PPI5,-42.12336296,80,204,202,486
29,-0.193858518,48.32800038,0.338799426,BudburstfilterSoS_threshold_NDGI13,17.32561663,253,161,73,487
22,0.122784904,48.21032989,-0.095353787,Budburstmintomaxcubic_SoS_threshold_EVI1,30.57051459,200,160,132,492
3,0.648168502,54.08448874,-3.666730144,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI2,12.2848003,49,196,247,492
-15,0.385211704,47.88805951,-1.285152853,Budburstmintomaxcubic_SoS_threshold_NDPI4,-7.531526227,132,157,206,495
-9,0.202250976,48.72957073,-0.225057784,BudburstmintomaxSoS_threshold_NDPI4,-23.85805684,185,166,145,496
23,0.336213238,51.0969386,-0.449091631,Budburstcubic_SoS_threshold_NDVI13,33.61133092,152,179,165,496
93,0.344178305,49.1788552,-0.770066831,Budburstmintomaxcubic_SoS_threshold_NDPI13,22.22357581,147,171,182,500
-23,0.333311448,51.75293815,-0.484087877,BudburstfilterSoS_threshold_NDPI5,-34.28662827,154,181,166,501
97,0.338591471,50.47367438,-0.68843398,Budburstmintomaxcubic_SoS_threshold_NDPI1,26.99908602,150,174,177,501
-20,0.113162181,49.94506469,-0.151311037,BudburstmintomaxSoS_threshold_NDGI5,-24.24581194,201,173,135,509
-6,0.651503663,56.2890608,-4.307550923,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI3,5.590922752,48,207,259,514
-20,0.106057537,50.83720856,-0.155255275,BudburstfilterSoS_threshold_NDGI5,-30.18458745,202,177,136,515
-12,0.500489042,55.25817983,-1.289804198,Budburstmintomaxdoublelogistic_SoS_threshold_PPI4,-36.89887317,105,203,207,515
4,0.425861451,52.46125378,-1.483407662,Budburstdoublelogistic_SoS_threshold_NDGI2,24.42765745,123,184,211,518
-25,0.539576154,60.49046422,-1.025266101,BudburstmintomaxSoS_threshold_PPI5,-50.53152623,99,223,197,519
20,0.525123755,54.76657269,-1.687305623,Budburstdoublelogistic_SoS_threshold_NDVI1,32.75418806,101,200,220,521
49,0.267246919,53.24526388,-0.42520515,Budburstmintomaxcubic_SoS_threshold_NDGI2,37.97867785,169,192,163,524
-12,0.653108787,58.67290055,-4.841107884,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI4,0.26439214,47,217,265,529
31,-0.211939972,48.53821712,0.076324996,BudburstmintomaxSoS_threshold_NDGI1,25.20316765,255,165,111,531
74,0.400041653,59.15438945,-0.801911684,Budburstmintomaxcubic_SoS_threshold_NDGI1,50.36643296,128,218,185,531
-13,0.369045575,55.18119517,-0.8560979,BudburstfilterSoS_threshold_PPI4,-36.61315888,138,202,191,531
-23,0.337358375,52.67754527,-0.902590522,BudburstSoS_threshold_NDPI5,-28.63356704,151,187,193,531
28,-0.236516153,48.96136303,0.133747868,BudburstmintomaxSoS_threshold_EVI1,23.85622887,260,169,103,532
19,0.293323907,52.42474986,-0.824552281,Budburstcubic_SoS_threshold_NDGI3,26.7337799,162,183,187,532
-25,0.011184145,47.91521094,-0.309728505,BudburstmintomaxSoS_threshold_EVI5,-33.81724051,222,158,153,533
-24,0.067353246,48.84229036,-0.337773873,BudburstSoS_threshold_NDVI5,-35.34785276,209,167,157,533
-24,0.131138768,50.57792289,-0.415350167,BudburstmintomaxSoS_threshold_NDVI5,-38.16417929,197,175,162,534
19,-0.146084675,51.06884918,0.052675416,BudburstmintomaxSoS_threshold_NDPI2,4.652147242,243,178,114,535
-25,0.036127904,48.38377067,-0.340677716,BudburstfilterSoS_threshold_EVI5,-34.81724051,216,163,159,538
-18,0.65470925,61.24782744,-5.345150633,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI5,-4.572342554,46,227,267,540
56,0.281775815,55.483527,-0.549318334,Budburstmintomaxcubic_SoS_threshold_NDGI13,42.91745336,165,205,171,541
53,0.248158072,54.93181128,-0.503318798,Budburstmintomaxcubic_SoS_threshold_NDVI1,41.71337173,174,201,168,543
-24,0.132435684,52.23853032,-0.489199331,BudburstfilterSoS_threshold_NDVI5,-40.32744459,196,182,167,545
-19,0.494324897,60.98425034,-1.599376523,Budburstmintomaxdoublelogistic_SoS_threshold_PPI5,-43.53152623,107,226,213,546
-25,-0.070255114,48.84758996,-0.257407559,BudburstSoS_threshold_EVI5,-32.96009766,233,168,148,549
-23,0.234845163,54.25909959,-0.606941475,BudburstmintomaxSoS_threshold_NDPI5,-32.55193439,177,199,173,549
90,0.396708672,54.09017432,-1.92328949,Budburstcubic_SoS_threshold_NDPI2,19.24398398,131,197,227,555
10,0.384340807,56.9722457,-1.551469034,Budburstdoublelogistic_SoS_threshold_NDGI13,31.55010643,133,211,212,556
99,0.361042572,56.30517353,-1.297640514,Budburstcubic_SoS_threshold_NDPI1,32.26439214,141,208,208,557
95,0.36954496,55.6990782,-1.611707346,Budburstcubic_SoS_threshold_NDPI13,26.8970452,137,206,215,558
-22,0.346210388,53.56572529,-1.805273586,Budburstmintomaxcubic_SoS_threshold_NDPI5,-14.65397521,144,194,222,560
124,0.201148752,51.24967776,-1.0759975,BudburstSoS_threshold_NDPI3,3.019494181,186,180,198,564
77,0.056558231,54.12264952,-0.337816251,BudburstfilterSoS_threshold_PPI1,37.22357581,211,198,158,567
34,0.218199822,58.1582804,-0.62286096,Budburstcubic_SoS_threshold_NDVI1,42.85622887,181,214,174,569
-6,0.512213816,58.39121146,-3.837319848,Budburstdoublelogistic_SoS_threshold_PPI3,-4.204995615,102,216,251,569
-9,0.205073947,52.98030795,-1.119920317,BudburstSoS_threshold_NDPI4,-14.59275072,183,189,201,573
17,0.468778354,62.15785311,-1.91386441,Budburstdoublelogistic_SoS_threshold_NDGI1,41.52969826,117,232,226,575
-12,0.506964325,60.49611174,-3.690364646,Budburstdoublelogistic_SoS_threshold_PPI4,-19.18458745,103,224,248,575
77,-0.151026301,53.59502009,-0.1725186,BudburstfilterSoS_threshold_NDGI1,32.63173908,244,195,139,578
15,0.491390794,62.04637473,-3.533182515,Budburstdoublelogistic_SoS_threshold_PPI1,24.91745336,108,231,246,585
57,0.191289284,59.48037689,-0.736735106,Budburstcubic_SoS_threshold_NDGI2,40.8970452,188,219,180,587
-25,0.345616663,64.00626327,-1.170296051,BudburstfilterSoS_threshold_PPI5,-48.40907725,145,238,204,587
4,-0.000296276,53.22326302,-0.647029823,BudburstSoS_threshold_NDVI3,-0.817240513,223,191,175,589
-19,0.476357494,63.37668468,-3.252238969,Budburstdoublelogistic_SoS_threshold_PPI5,-30.67438337,114,236,242,592
8,0.485689115,62.58314438,-4.020861871,Budburstdoublelogistic_SoS_threshold_PPI13,18.34602479,111,233,255,599
-8,0.365627623,59.66276528,-3.222135803,Budburstcubic_SoS_threshold_NDPI3,4.754188059,140,220,241,601
63,0.153901538,61.90601141,-0.754850463,Budburstcubic_SoS_threshold_NDGI13,45.91745336,192,230,181,603
3,0.483269497,63.93408332,-4.490993533,Budburstdoublelogistic_SoS_threshold_PPI2,13.79500439,112,237,263,612
23,-0.216984072,56.56936786,-0.314216579,BudburstmintomaxSoS_threshold_NDPI13,14.81541255,256,209,154,619
22,-0.322880091,57.63099727,-0.190362804,BudburstSoS_threshold_EVI2,15.67255541,266,213,142,621
-20,0.062911144,56.79486959,-1.161574625,BudburstSoS_threshold_NDGI5,-14.67438337,210,210,203,623
-17,0.371046524,62.87450638,-3.866614584,Budburstcubic_SoS_threshold_NDPI4,-3.449893574,136,234,253,623
124,0.014883352,57.21145506,-0.89830098,BudburstSoS_threshold_NDPI2,19.77459622,221,212,192,625
