R,RMSE,KGE,name
0.009436842542366458,28.866669777993323,-1.407963624595956,plantbudmintomaxcubic_SoS_threshold_NDVI2
0.14451401045223425,24.55290712520862,-0.9858904918084956,plantbudmintomaxcubic_SoS_threshold_NDVI3
0.3931844476688966,25.17364925325263,-0.5825192280887663,plantbudmintomaxcubic_SoS_threshold_NDVI4
0.2158257489903488,36.12987041013563,-1.481957056505713,plantbudmintomaxcubic_SoS_threshold_NDVI5
-0.06963028258467155,52.61872737298436,-4.269736442050441,plantbudmintomaxcubic_SoS_threshold_PPI1
-0.06442345229011803,48.70901146955604,-4.774042263751053,plantbudmintomaxcubic_SoS_threshold_PPI13
-0.09056536868971676,46.651047778704516,-5.410942182415184,plantbudmintomaxcubic_SoS_threshold_PPI2
-0.03702805835987343,42.25378158573118,-6.7153480767152365,plantbudmintomaxcubic_SoS_threshold_PPI3
0.02447515423816423,37.62627391509735,-4.988577005987414,plantbudmintomaxcubic_SoS_threshold_PPI4
-0.09412458630516943,52.74945885240989,-6.336882916309175,plantbudmintomaxcubic_SoS_threshold_PPI5
-0.4225024168131081,63.73931219636,-7.933164285155129,plantbuddoublelogistic_SoS_threshold_NDGI1
-0.4802448782935817,49.362607159459486,-4.661467991959854,plantbuddoublelogistic_SoS_threshold_NDGI13
-0.4499925386065307,44.620913091922475,-4.252393967250711,plantbuddoublelogistic_SoS_threshold_NDGI2
-0.6065842548332283,28.604914109561953,-0.041708153259252256,plantbuddoublelogistic_SoS_threshold_NDGI3
-0.6093022495790402,26.087089535045695,0.46706579272550475,plantbuddoublelogistic_SoS_threshold_NDGI4
-0.5904419884406096,26.635573963318617,0.20398162858210245,plantbuddoublelogistic_SoS_threshold_NDGI5
0.6448254514142,11.275980907279969,0.13847060247162135,plantbuddoublelogistic_SoS_threshold_EVI1
0.65116570681711,10.204868152298042,0.22099311443674174,plantbuddoublelogistic_SoS_threshold_EVI13
0.6792487770968383,11.394624452486104,0.11792764515839493,plantbuddoublelogistic_SoS_threshold_EVI2
0.683439289947076,15.78911598758748,-0.19391689035894233,plantbuddoublelogistic_SoS_threshold_EVI3
0.6902511599665726,20.421901206807405,-0.5377434188803538,plantbuddoublelogistic_SoS_threshold_EVI4
0.6840720911381446,24.972680330413997,-0.8718644465421388,plantbuddoublelogistic_SoS_threshold_EVI5
-0.05098543256328707,35.34130289454968,-2.967286108510287,plantbuddoublelogistic_SoS_threshold_NDPI1
0.41627627987595617,11.9882228773141,0.3190405604599674,plantbuddoublelogistic_SoS_threshold_NDPI13
0.5614680804297139,12.384582021560107,0.14956588175289887,plantbuddoublelogistic_SoS_threshold_NDPI2
0.6080287300561391,17.669028077963453,-0.2665501355980855,plantbuddoublelogistic_SoS_threshold_NDPI3
0.6217378481174841,23.00870828237788,-0.6642145504206847,plantbuddoublelogistic_SoS_threshold_NDPI4
0.6154357094028036,28.312124004872338,-1.0548840747121582,plantbuddoublelogistic_SoS_threshold_NDPI5
-0.26847603237885337,33.964378108060046,-1.1306219404280267,plantbuddoublelogistic_SoS_threshold_NDVI1
-0.38734356611110354,21.083377430569822,0.07007088000753214,plantbuddoublelogistic_SoS_threshold_NDVI13
-0.3643219131165161,17.993361660094873,0.28541435896019396,plantbuddoublelogistic_SoS_threshold_NDVI2
-0.28292587781490264,16.91589835338588,0.217996337001098,plantbuddoublelogistic_SoS_threshold_NDVI3
-0.1832019020234654,19.026245322162755,-0.1055333430261538,plantbuddoublelogistic_SoS_threshold_NDVI4
-0.09356158061934247,22.764679883129094,-0.48111639130954487,plantbuddoublelogistic_SoS_threshold_NDVI5
-0.567296321488536,79.00894263676182,-15.025992503355667,plantbuddoublelogistic_SoS_threshold_PPI1
-0.46875371980966407,69.64090117812479,-14.01068629765444,plantbuddoublelogistic_SoS_threshold_PPI13
-0.5754011282880923,56.329378754172076,-9.468813107904804,plantbuddoublelogistic_SoS_threshold_PPI2
-0.7364757889108031,43.646296826885575,-4.4468049865384724,plantbuddoublelogistic_SoS_threshold_PPI3
-0.7017811337937472,47.23270369349651,-5.577251919871257,plantbuddoublelogistic_SoS_threshold_PPI4
-0.687201237285183,50.85400248776675,-6.473957533524118,plantbuddoublelogistic_SoS_threshold_PPI5
-0.584585806052706,27.6222708956058,-0.01800540225659164,plantbudfilterdoublelogistic_SoS_threshold_NDGI1
-0.5756250366448965,25.018560365187433,0.5136750474578107,plantbudfilterdoublelogistic_SoS_threshold_NDGI13
-0.5733239264339598,24.705383014156194,0.6978754570782435,plantbudfilterdoublelogistic_SoS_threshold_NDGI2
-0.5653792594431072,26.43316113694525,0.24804097194703834,plantbudfilterdoublelogistic_SoS_threshold_NDGI3
-0.5636853068386933,29.65119067171218,-0.25707210016856763,plantbudfilterdoublelogistic_SoS_threshold_NDGI4
-0.566789998262894,33.760895930787896,-0.7405711862213691,plantbudfilterdoublelogistic_SoS_threshold_NDGI5
