dif,R,RMSE,KGE,name,R_rank,RMSE_rank,all_rank
-27.3333333,0.13793564,29.12051513,-1.610399368,leafSoS_threshold_EVI4,108,66,174
-8.3333333,0.293313372,36.5767212,-8.322096825,leafmintomaxcubic_SoS_threshold_NDVI5,42,133,175
6.6666667,0.133495373,28.93642458,-4.263552105,leafmintomaxdoublelogistic_SoS_threshold_NDVI3,113,64,177
-0.3333333,0.114361446,27.44817444,-3.610045276,leafmintomaxSoS_threshold_NDGI3,129,50,179
-4.3333333,0.161420374,31.60106897,-3.560327102,leaffiltercubic_SoS_threshold_NDVI4,95,86,181
27.6666667,0.532228354,43.5993722,-7.041454042,leafmintomaxcubic_SoS_threshold_EVI1,3,178,181
-0.3333333,0.152227636,31.62414183,-4.850606284,leafdoublelogistic_SoS_threshold_NDVI4,100,87,187
-11.3333333,0.250241353,36.74527805,-3.410133239,leaffiltercubic_SoS_threshold_EVI5,53,135,188
13.6666667,0.067633151,22.97443856,-1.3882217,leaffiltercubic_SoS_threshold_NDVI13,165,25,190
26.6666667,0.088385067,27.13131659,-2.817407021,leafmintomaxdoublelogistic_SoS_threshold_NDVI1,144,47,191
0.6666667,0.116787052,29.23274401,-4.646024829,leaffilterSoS_threshold_NDPI13,125,67,192
41.6666667,0.067372788,23.55068964,-1.82982131,leaffilterdoublelogistic_SoS_threshold_NDVI1,166,27,193
0.6666667,0.177218399,32.78107923,-7.164384416,leafmintomaxSoS_threshold_NDPI13,91,102,193
1.6666667,0.213175932,34.42706602,-7.045675532,leafmintomaxSoS_threshold_NDPI1,78,116,194
37.6666667,0.063106022,23.88800893,-2.207670516,leaffilterdoublelogistic_SoS_threshold_NDVI13,170,28,198
-14.8333333,0.076389671,26.87934503,-1.260763296,leafcubic_SoS_threshold_EVI5,154,45,199
-0.3333333,0.146006953,32.4909107,-4.915896865,leafmintomaxdoublelogistic_SoS_threshold_NDVI4,104,97,201
21.6666667,0.27191494,38.7441815,-8.550405771,leafdoublelogistic_SoS_threshold_EVI1,49,152,201
1.6666667,0.086907531,28.10417995,-4.053766924,leafmintomaxSoS_threshold_NDGI2,145,57,202
19.6666667,0.244190018,38.57621917,-7.285646402,leafmintomaxcubic_SoS_threshold_NDVI2,55,151,206
