dif,R,RMSE,KGE,name,R_rank,RMSE_rank,all_rank
-9.36666667,0.25502149,26.55094359,-1.574782886,budcubic_SoS_threshold_EVI13,77,36,113
-18.86666667,0.293234486,29.0512807,-1.995876929,budfiltercubic_SoS_threshold_NDPI2,64,50,114
-28.86666667,0.357621523,32.05899769,-3.261615249,budmintomaxSoS_threshold_NDGI3,41,73,114
-16.86666667,0.255027703,27.71960791,-2.250329057,budmintomaxdoublelogistic_SoS_threshold_EVI2,76,41,117
-18.36666667,0.207859613,23.02495017,-1.302241234,budcubic_SoS_threshold_EVI2,103,18,121
-33.86666667,0.254054808,29.64286465,-3.543097435,budfilterSoS_threshold_NDPI2,78,54,132
-34.86666667,0.352409493,35.35867465,-2.396139911,budfilterSoS_threshold_NDVI3,42,95,137
13.13333333,0.174395614,23.30578117,-1.388623201,budfilterdoublelogistic_SoS_threshold_NDVI1,123,19,142
-26.86666667,0.280577987,32.29912905,-5.562951624,budfilterSoS_threshold_PPI2,67,75,142
-39.36666667,0.216960213,27.77264008,-1.285995217,budcubic_SoS_threshold_EVI4,101,42,143
-27.86666667,0.219730539,28.15918192,-3.788618669,budfilterSoS_threshold_NDPI13,99,44,143
-27.86666667,0.275488965,35.07640566,-2.806445378,budmintomaxSoS_threshold_NDVI3,68,89,157
-12.86666667,0.221295106,30.88873666,-5.291887522,buddoublelogistic_SoS_threshold_EVI13,96,62,158
-55.86666667,0.369157054,39.5968249,-2.370821218,budSoS_threshold_EVI4,37,123,160
34.13333333,0.180236156,28.26642328,-3.944720829,budfilterdoublelogistic_SoS_threshold_NDGI1,115,46,161
-23.86666667,0.2482644,33.5432002,-3.002770961,budmintomaxdoublelogistic_SoS_threshold_EVI3,81,80,161
-31.86666667,0.313932721,37.69293879,-6.313769125,budmintomaxcubic_SoS_threshold_EVI4,53,110,163
9.13333333,0.170232241,27.51813222,-1.969241509,budfilterdoublelogistic_SoS_threshold_NDVI13,125,40,165
-55.86666667,0.370561217,40.85971301,-2.448905046,budmintomaxSoS_threshold_EVI4,36,132,168
-55.86666667,0.297524126,37.63929981,-4.292179917,budfilterSoS_threshold_NDPI3,61,108,169
0.63333333,0.273490808,36.47580602,-2.915522799,budcubic_SoS_threshold_EVI1,70,101,171
-16.86666667,0.217169237,32.13050443,-5.125761457,buddoublelogistic_SoS_threshold_EVI2,100,74,174
-26.86666667,0.51876964,44.70951571,-14.11851293,budSoS_threshold_EVI1,7,167,174
-23.86666667,0.23706704,34.44734964,-4.128741847,buddoublelogistic_SoS_threshold_EVI3,90,86,176
31.13333333,0.179838021,30.79317374,-4.598895415,budfilterdoublelogistic_SoS_threshold_NDGI13,116,61,177
-55.86666667,0.352041033,41.96563396,-2.55053436,budfilterSoS_threshold_EVI4,43,139,182
86.13333333,0.312161482,41.102396,-12.24411099,budfilterdoublelogistic_SoS_threshold_NDPI1,55,134,189
-26.86666667,0.234597029,36.04704732,-7.783441891,budSoS_threshold_NDVI2,92,98,190
6.13333333,0.164228141,31.37399958,-2.415739694,budfilterdoublelogistic_SoS_threshold_NDVI2,128,65,193
-29.86666667,0.249925188,38.18772139,-3.694827883,buddoublelogistic_SoS_threshold_EVI4,80,113,193
-6.86666667,0.200822908,34.50954281,-7.058301062,buddoublelogistic_SoS_threshold_EVI1,107,87,194
4.13333333,0.093058254,24.41141668,-1.566323026,budfilterdoublelogistic_SoS_threshold_EVI1,170,25,195
-32.86666667,0.269244826,39.8477602,-3.10560207,budfiltercubic_SoS_threshold_EVI4,72,124,196
-26.86666667,0.23352736,36.93067987,-3.090619818,budfiltercubic_SoS_threshold_NDPI3,93,104,197
28.13333333,0.179530016,33.56145898,-5.169246978,budfilterdoublelogistic_SoS_threshold_NDGI2,119,81,200
-55.86666667,0.294594859,41.52899375,-3.150314607,budfilterSoS_threshold_NDGI4,63,137,200
-29.86666667,0.245218615,38.79893038,-3.64535194,budmintomaxdoublelogistic_SoS_threshold_EVI4,84,117,201
-28.86666667,0.313170442,42.96169225,-13.00508533,budSoS_threshold_NDGI3,54,147,201
-2.86666667,0.289308107,41.54647289,-11.51103169,budmintomaxcubic_SoS_threshold_NDPI1,66,138,204
-8.86666667,0.162042829,33.47416281,-5.993709361,budmintomaxcubic_SoS_threshold_NDVI2,129,79,208
-26.86666667,0.106615862,28.78702967,-3.633841848,budfilterSoS_threshold_NDPI1,162,48,210
86.13333333,0.309236882,43.95662346,-13.8256421,budfilterdoublelogistic_SoS_threshold_NDPI13,56,155,211
-0.86666667,0.094309742,28.09007469,-2.129771647,budfilterdoublelogistic_SoS_threshold_EVI13,169,43,212
-20.86666667,0.165057689,34.17560949,-6.470168651,budmintomaxcubic_SoS_threshold_NDVI3,127,85,212
-9.86666667,0.27444649,42.48737911,-12.68306638,budmintomaxcubic_SoS_threshold_NDPI13,69,144,213
-55.86666667,0.225460743,39.0568562,-4.632010655,budmintomaxSoS_threshold_NDPI3,95,121,216
-43.36666667,0.185013558,37.64058253,-2.068157314,budcubic_SoS_threshold_EVI5,112,109,221
-28.86666667,0.196597119,38.41873468,-6.639627234,budmintomaxcubic_SoS_threshold_NDVI4,108,115,223
-26.86666667,0.402715419,49.32080117,-17.23026816,budSoS_threshold_NDVI13,33,194,227
-7.86666667,0.027970851,20.55140554,-0.306627118,budfiltercubic_SoS_threshold_NDVI1,222,8,230
77.13333333,0.127258754,33.05794784,-5.81973124,budmintomaxSoS_threshold_PPI1,153,78,231
-25.86666667,0.134426287,33.6996439,-2.629427747,budfiltercubic_SoS_threshold_NDVI3,150,82,232
-14.86666667,0.035816682,22.95147497,-0.936194758,budfiltercubic_SoS_threshold_NDVI13,217,17,234
-18.86666667,0.058612377,26.21238718,-1.567325535,budfiltercubic_SoS_threshold_NDVI2,202,32,234
24.13333333,0.1797208,38.80386968,-6.088782906,budfilterdoublelogistic_SoS_threshold_NDGI3,117,118,235
-34.86666667,0.241746467,43.26595399,-4.248220472,buddoublelogistic_SoS_threshold_EVI5,86,149,235
86.13333333,0.307854969,46.70773222,-15.0968983,budfilterdoublelogistic_SoS_threshold_NDPI2,57,179,236
-4.86666667,0.090480575,31.54553206,-2.590258096,budfilterdoublelogistic_SoS_threshold_EVI2,171,67,238
-34.86666667,0.237994822,43.82017487,-4.23726321,budmintomaxdoublelogistic_SoS_threshold_EVI5,87,154,241
-55.86666667,0.202321477,41.2206171,-4.414759341,budmintomaxSoS_threshold_NDGI4,106,136,242
-15.86666667,0.24629759,44.43931778,-14.03697382,budmintomaxcubic_SoS_threshold_NDPI2,82,160,242
-1.86666667,0.041668734,25.60059198,-2.117252252,budmintomaxdoublelogistic_SoS_threshold_NDVI1,215,28,243
1.13333333,0.158033108,38.10053028,-3.198822841,budfilterdoublelogistic_SoS_threshold_NDVI3,131,112,243
-38.86666667,0.25079998,44.70261898,-6.131144122,budmintomaxcubic_SoS_threshold_EVI5,79,166,245
-18.36666667,0.050986923,26.60422699,-2.518072877,budcubic_SoS_threshold_NDPI2,210,37,247
-8.86666667,-0.015447149,21.56537233,-0.39385955,budfiltercubic_SoS_threshold_NDGI1,242,12,254
-8.86666667,0.051350018,28.21581615,-2.63869738,budmintomaxdoublelogistic_SoS_threshold_NDVI13,209,45,254
-26.86666667,0.456076484,58.63665401,-21.35352177,budSoS_threshold_NDGI2,21,236,257
-33.36666667,0.049592022,28.71421618,-2.605096811,budcubic_SoS_threshold_NDPI3,211,47,258
86.13333333,0.302702861,51.63970485,-17.05092704,budfilterdoublelogistic_SoS_threshold_NDPI3,58,205,263
68.13333333,0.118239168,37.16632195,-6.924980527,budmintomaxSoS_threshold_PPI13,159,105,264
-13.86666667,0.058395462,31.15092838,-3.108048656,budmintomaxdoublelogistic_SoS_threshold_NDVI2,203,63,266
-27.86666667,0.14906649,40.56885496,-7.132605749,budSoS_threshold_NDVI3,137,130,267
-38.36666667,0.103265314,37.44176855,-8.013401523,budcubic_SoS_threshold_NDVI3,164,106,270
0.13333333,0.123685008,38.49487037,-6.3789261,budmintomaxcubic_SoS_threshold_NDVI13,154,116,270
21.13333333,0.179677527,43.63642732,-6.857720053,budfilterdoublelogistic_SoS_threshold_NDGI4,118,152,270
-25.36666667,0.12997677,38.9378435,-7.344462291,budcubic_SoS_threshold_NDVI13,152,120,272
-55.86666667,0.242615123,48.70139276,-3.179008805,budSoS_threshold_EVI5,85,188,273
-26.86666667,0.491635418,65.30677297,-18.41884098,budSoS_threshold_NDGI13,13,260,273
-15.86666667,-0.061422521,23.37502554,-0.951443862,budfiltercubic_SoS_threshold_NDGI13,255,20,275
-55.86666667,0.204982637,45.29671696,-3.038013437,budfilterSoS_threshold_NDVI4,105,171,276
49.13333333,0.131295266,40.23182899,-6.806518765,budmintomaxSoS_threshold_PPI2,151,126,277
-43.36666667,0.139683955,41.15921627,-7.175106236,budcubic_SoS_threshold_NDVI4,143,135,278
-9.86666667,0.089993268,37.60535974,-3.344880871,budfilterdoublelogistic_SoS_threshold_EVI3,172,107,279
-55.86666667,0.17914906,44.30206134,-2.979834351,budmintomaxSoS_threshold_NDVI4,120,159,279
-55.86666667,0.237732586,48.98755326,-3.161866105,budmintomaxSoS_threshold_EVI5,89,191,280
68.13333333,0.470172898,65.45097418,-18.05729404,budSoS_threshold_NDVI1,18,262,280
-19.86666667,-0.055496328,26.18779333,-1.704577587,budfiltercubic_SoS_threshold_NDGI2,252,30,282
28.13333333,0.073181458,35.96569201,-5.469001883,budfilterdoublelogistic_SoS_threshold_PPI1,187,97,284
49.13333333,0.529922584,72.03414475,-14.75574963,budSoS_threshold_NDGI1,6,278,284
68.13333333,0.552222851,74.11247148,-16.42164093,budSoS_threshold_PPI13,4,280,284
12.13333333,0.152286978,43.326575,-5.698580171,budmintomaxcubic_SoS_threshold_NDVI1,135,150,285
-55.86666667,0.176057217,44.4688003,-3.878313499,budSoS_threshold_NDVI4,122,163,285
86.13333333,0.299425494,56.21590741,-18.73607022,budfilterdoublelogistic_SoS_threshold_NDPI4,60,226,286
77.13333333,0.536847866,77.67119632,-12.80820467,budSoS_threshold_PPI1,5,281,286
-55.86666667,0.207062661,47.60692984,-5.197151664,budfilterSoS_threshold_NDPI4,104,184,288
-3.86666667,0.153837556,44.01423608,-3.848467758,budfilterdoublelogistic_SoS_threshold_NDVI4,133,156,289
49.13333333,0.4070386,64.96972761,-24.15271554,budSoS_threshold_PPI2,31,258,289
-21.86666667,0.07121166,35.42946907,-3.996628498,buddoublelogistic_SoS_threshold_NDVI3,194,96,290
-40.36666667,0.083086866,38.01690665,-4.053453202,budcubic_SoS_threshold_NDGI4,180,111,291
-55.86666667,0.226332445,49.8022438,-3.22539522,budfilterSoS_threshold_EVI5,94,197,291
-39.36666667,0.063502092,35.22398129,-2.347976403,budcubic_SoS_threshold_NDPI4,199,93,292
-32.36666667,0.071346599,36.45924085,-7.053392207,budcubic_SoS_threshold_NDVI2,193,100,293
-23.86666667,0.087523459,39.47921738,-9.39724774,budmintomaxcubic_SoS_threshold_NDGI4,174,122,296
-21.86666667,0.070969847,36.77992793,-3.890650584,budmintomaxdoublelogistic_SoS_threshold_NDVI3,195,103,298
82.13333333,0.292678081,58.4325014,-18.11563166,budSoS_threshold_NDPI13,65,234,299
-32.86666667,0.120446302,42.19969859,-3.607917597,budfiltercubic_SoS_threshold_NDVI4,158,142,300
-36.86666667,0.168146993,46.11452973,-7.480350274,budmintomaxcubic_SoS_threshold_NDVI5,126,174,300
-27.86666667,0.156040574,45.1726854,-7.12872761,budfilterSoS_threshold_PPI3,132,170,302
-14.86666667,-0.181899738,26.43012884,-1.62360429,budfiltercubic_SoS_threshold_PPI1,270,34,304
-13.86666667,0.046830955,35.09600037,-6.211424326,buddoublelogistic_SoS_threshold_NDVI2,214,90,304
2.63333333,0.138443489,44.0403973,-6.303088895,budcubic_SoS_threshold_NDPI1,147,157,304
-55.86666667,0.138477224,44.04361691,-10.86362129,budSoS_threshold_NDPI3,146,158,304
86.13333333,0.296827877,60.60033243,-20.20346941,budfilterdoublelogistic_SoS_threshold_NDPI5,62,242,304
0.13333333,-0.08660216,29.03826506,-3.021163706,budmintomaxdoublelogistic_SoS_threshold_NDGI1,258,49,307
19.13333333,0.178262206,48.39379163,-7.606154393,budfilterdoublelogistic_SoS_threshold_NDGI5,121,186,307
-39.86666667,0.180439278,49.08556537,-3.761579437,budfiltercubic_SoS_threshold_EVI5,114,193,307
-30.86666667,0.102968998,42.68684175,-9.541938299,budmintomaxcubic_SoS_threshold_NDGI5,165,145,310
-6.36666667,0.095325719,42.38579821,-7.763198583,budcubic_SoS_threshold_NDGI13,168,143,311
-5.86666667,-0.062822132,30.22994454,-3.522107048,budmintomaxdoublelogistic_SoS_threshold_NDGI13,256,56,312
-55.86666667,0.161090178,47.56046358,-5.4047554,budmintomaxSoS_threshold_NDPI4,130,182,312
-28.86666667,0.078289022,40.85748658,-4.490755143,buddoublelogistic_SoS_threshold_NDVI4,183,131,314
-8.86666667,0.06620964,38.83523301,-8.920027524,buddoublelogistic_SoS_threshold_NDVI13,198,119,317
3.63333333,0.196510497,52.31317209,-8.627773418,budcubic_SoS_threshold_NDGI1,109,209,318
-2.36666667,0.220872552,55.49344837,-16.61216519,budcubic_SoS_threshold_PPI13,97,222,319
-34.36666667,0.001817929,34.67269664,-5.74293268,budcubic_SoS_threshold_NDGI3,233,88,321
-24.86666667,0.185869851,52.48079357,-18.74344402,budmintomaxcubic_SoS_threshold_NDPI3,110,211,321
-10.86666667,-0.046091516,32.05239907,-3.946042235,budmintomaxdoublelogistic_SoS_threshold_NDGI2,250,72,322
25.13333333,0.072956961,41.05456602,-6.465268401,budfilterdoublelogistic_SoS_threshold_PPI13,189,133,322
-28.86666667,0.078612474,42.00737069,-4.570966539,budmintomaxdoublelogistic_SoS_threshold_NDVI4,182,140,322
-14.86666667,0.085584323,42.93094264,-3.973981612,budfilterdoublelogistic_SoS_threshold_EVI4,177,146,323
42.13333333,0.086290705,43.22578408,-6.272228898,budmintomaxcubic_SoS_threshold_NDGI13,176,148,324
-25.86666667,-0.028396992,32.8885678,-3.123284767,budfiltercubic_SoS_threshold_NDGI3,248,77,325
82.13333333,0.322546334,68.98494841,-14.81433948,budSoS_threshold_NDPI1,52,274,326
-19.86666667,-0.194605933,30.25746765,-2.693050409,budfiltercubic_SoS_threshold_PPI13,271,57,328
12.13333333,0.072962848,42.11217816,-7.365872075,budmintomaxcubic_SoS_threshold_NDGI2,188,141,329
-55.86666667,0.173785659,51.72175259,-4.635587103,budfilterSoS_threshold_NDGI5,124,206,330
-7.36666667,-0.006041014,35.1343289,-4.520247162,budcubic_SoS_threshold_NDPI13,240,91,331
-34.86666667,0.122724361,46.13654875,-4.335674508,budfiltercubic_SoS_threshold_NDPI4,155,176,331
-48.36666667,0.138931846,48.44328051,-7.440469387,budcubic_SoS_threshold_NDVI5,144,187,331
-18.36666667,0.033305137,38.35880871,-7.440977828,budcubic_SoS_threshold_NDGI2,220,114,334
-55.86666667,0.100091545,44.91097044,-8.917647331,budSoS_threshold_NDGI4,166,168,334
-7.86666667,0.147946124,49.60098076,-4.471834334,budfilterdoublelogistic_SoS_threshold_NDVI5,138,196,334
-33.86666667,0.121042972,46.67649501,-14.26594028,budSoS_threshold_NDPI2,157,178,335
-23.86666667,0.149165105,50.91054765,-17.84356415,budmintomaxdoublelogistic_SoS_threshold_NDPI1,136,201,337
86.13333333,0.235440653,62.84053976,-27.62814833,buddoublelogistic_SoS_threshold_NDPI2,91,247,338
-17.86666667,-0.020640887,36.10635785,-4.648567687,budmintomaxdoublelogistic_SoS_threshold_NDGI3,244,99,343
10.63333333,0.258342116,67.96573953,-13.43088896,budcubic_SoS_threshold_PPI1,75,271,346
86.13333333,0.220806963,64.32443242,-26.11957646,buddoublelogistic_SoS_threshold_NDPI13,98,251,349
-38.86666667,0.237901302,65.4424556,-32.38875677,buddoublelogistic_SoS_threshold_NDPI4,88,261,349
-18.36666667,0.135794863,51.15262303,-17.60599088,budcubic_SoS_threshold_PPI2,148,202,350
-33.86666667,0.085496059,46.13467263,-5.133340869,buddoublelogistic_SoS_threshold_NDVI5,178,175,353
-55.86666667,0.114845069,49.04302917,-8.569549222,budSoS_threshold_NDPI4,161,192,353
-31.86666667,0.146187275,53.37822354,-20.1137073,budmintomaxdoublelogistic_SoS_threshold_NDPI13,139,214,353
,-0.135383672,35.13651344,-1.74545509,budfiltercubic_SoS_threshold_EVTNDPI,264,92,356
-33.86666667,0.086496455,47.07097641,-5.204834658,budmintomaxdoublelogistic_SoS_threshold_NDVI5,175,181,356
-10.86666667,0.011655628,40.52303183,-9.066251781,budmintomaxcubic_SoS_threshold_NDGI3,229,129,358
22.13333333,0.07412716,45.31712619,-7.277213357,budfilterdoublelogistic_SoS_threshold_PPI2,186,172,358
-18.86666667,0.216258046,64.63478242,-30.99769981,buddoublelogistic_SoS_threshold_NDPI3,102,256,358
,-0.066357383,36.66659723,-2.048285865,budfiltercubic_SoS_threshold_EVTEVI,257,102,359
-32.86666667,-0.002770377,40.11142956,-4.105003395,budfiltercubic_SoS_threshold_NDGI4,235,125,360
-55.86666667,0.115748676,50.54826325,-5.336509089,budmintomaxSoS_threshold_NDGI5,160,200,360
-23.86666667,-0.001893464,40.36122725,-5.317916335,budmintomaxdoublelogistic_SoS_threshold_NDGI4,234,127,361
-26.86666667,0.153090881,56.47843728,-22.75174266,budSoS_threshold_PPI3,134,227,361
-14.36666667,0.10633384,50.09730497,-8.880883814,budcubic_SoS_threshold_NDVI1,163,199,362
-18.86666667,0.085233403,47.93666711,-4.537609314,budfilterdoublelogistic_SoS_threshold_EVI5,179,185,364
-37.86666667,0.144201495,55.69914573,-21.9062962,budmintomaxdoublelogistic_SoS_threshold_NDPI2,141,224,365
-23.86666667,-0.200910893,35.2685961,-3.930732157,budfiltercubic_SoS_threshold_PPI2,273,94,367
-32.86666667,0.145630826,57.98052373,-21.36939663,budmintomaxcubic_SoS_threshold_NDPI4,140,232,372
-55.86666667,0.121055346,54.46531202,-5.953235529,budfilterSoS_threshold_NDPI5,156,218,374
86.13333333,0.185384438,66.86363477,-23.55792161,buddoublelogistic_SoS_threshold_NDPI1,111,264,375
-44.36666667,0.040984897,44.44481855,-2.847047523,budcubic_SoS_threshold_NDPI5,216,161,377
-45.36666667,0.059996102,46.2070766,-4.346000593,budcubic_SoS_threshold_NDGI5,201,177,378
-46.86666667,0.141387882,59.96059129,-24.81398399,budmintomaxdoublelogistic_SoS_threshold_NDPI3,142,240,382
-49.86666667,0.181527928,67.90791111,-33.21897903,buddoublelogistic_SoS_threshold_NDPI5,113,269,382
-55.86666667,0.07451228,51.18077717,-3.436689372,budSoS_threshold_NDVI5,185,203,388
-17.86666667,-0.005507675,43.7851588,-11.47701025,buddoublelogistic_SoS_threshold_NDGI3,239,153,392
-28.86666667,0.015883821,44.68018091,-5.956140515,budmintomaxdoublelogistic_SoS_threshold_NDGI5,227,165,392
-55.86666667,0.08791528,54.83915298,-7.755099832,budSoS_threshold_NDPI5,173,219,392
-53.86666667,0.138684416,63.83416255,-27.23056973,budmintomaxdoublelogistic_SoS_threshold_NDPI4,145,250,395
-55.86666667,0.079957791,54.14848487,-3.86066624,budfilterSoS_threshold_NDVI5,181,216,397
18.13333333,0.072158793,52.31551498,-8.535509217,budfilterdoublelogistic_SoS_threshold_PPI3,190,210,400
-1.86666667,0.011984474,46.02318755,-11.65455049,buddoublelogistic_SoS_threshold_NDVI1,228,173,401
46.13333333,0.035322707,47.60350614,-5.657314848,budmintomaxcubic_SoS_threshold_NDGI1,219,183,402
-55.86666667,0.074642086,54.90990068,-6.563876703,budmintomaxSoS_threshold_NDPI5,184,220,404
-23.86666667,-0.021573654,44.4581493,-10.62069291,buddoublelogistic_SoS_threshold_NDGI4,245,162,407
-6.86666667,-0.224948132,40.44001572,-6.787032227,budmintomaxdoublelogistic_SoS_threshold_PPI1,281,128,409
-60.86666667,0.135759284,67.70725927,-29.50387468,budmintomaxdoublelogistic_SoS_threshold_NDPI5,149,268,417
-29.86666667,-0.16863018,43.38043619,-5.381738389,budfiltercubic_SoS_threshold_PPI3,268,151,419
-55.86666667,0.056926127,53.07336182,-3.711383696,budmintomaxSoS_threshold_NDVI5,207,213,420
-39.86666667,0.100038638,64.48229769,-24.12169144,budmintomaxcubic_SoS_threshold_NDPI5,167,253,420
-28.86666667,-0.010450903,46.94813061,-10.53856742,buddoublelogistic_SoS_threshold_NDGI5,241,180,421
-39.86666667,0.047544829,51.84393769,-4.224048915,budfiltercubic_SoS_threshold_NDVI5,213,208,421
15.13333333,0.071913965,58.31539289,-9.63569826,budfilterdoublelogistic_SoS_threshold_PPI4,191,233,424
42.13333333,0.07000167,57.38685707,-20.23287113,budmintomaxcubic_SoS_threshold_PPI13,197,229,426
-40.86666667,0.003907217,49.33386844,-4.863070266,budfiltercubic_SoS_threshold_NDGI5,232,195,427
-26.86666667,0.004422028,51.63016297,-7.710703427,budmintomaxSoS_threshold_PPI3,231,204,435
-55.86666667,0.021840232,52.85601479,-9.130521087,budSoS_threshold_NDGI5,223,212,435
,-0.20043186,44.62402778,-2.894061291,budfiltercubic_SoS_threshold_EVTNDVI,272,164,436
11.13333333,0.048516136,56.55991377,-21.10715586,budmintomaxcubic_SoS_threshold_PPI2,212,228,440
46.13333333,0.057539545,58.50166218,-19.10173935,budmintomaxcubic_SoS_threshold_PPI1,205,235,440
12.13333333,0.071495101,63.83054281,-10.59008555,budfilterdoublelogistic_SoS_threshold_PPI5,192,249,441
-12.86666667,-0.222804921,45.00611512,-7.937298262,budmintomaxdoublelogistic_SoS_threshold_PPI13,278,169,447
-41.86666667,0.021716248,55.6745434,-5.462032027,budfiltercubic_SoS_threshold_NDPI5,224,223,447
-27.86666667,0.057424825,60.12036594,-17.02524348,budSoS_threshold_PPI4,206,241,447
-10.86666667,-0.106960959,48.90418212,-13.785205,buddoublelogistic_SoS_threshold_NDGI2,260,190,450
-35.36666667,-0.025027436,51.78682163,-14.54487239,budcubic_SoS_threshold_PPI3,247,207,454
-5.86666667,-0.09063645,49.99814388,-13.45052038,buddoublelogistic_SoS_threshold_NDGI13,259,198,457
-44.36666667,0.031042887,59.28915269,-14.46372964,budcubic_SoS_threshold_PPI4,221,238,459
-27.86666667,0.019277607,59.88849865,-21.74134023,budmintomaxcubic_SoS_threshold_PPI4,226,239,465
-16.86666667,-0.222903015,48.87717052,-8.821370965,budmintomaxdoublelogistic_SoS_threshold_PPI2,279,189,468
-17.86666667,-0.004231281,57.49699576,-22.11357882,budmintomaxcubic_SoS_threshold_PPI3,238,230,468
-55.86666667,0.063015963,71.31449453,-9.390206046,budmintomaxSoS_threshold_PPI5,200,277,477
-55.86666667,0.058154761,70.4918799,-10.01171252,budfilterSoS_threshold_PPI5,204,276,480
,-0.002983912,62.54681099,-2.29672488,budcubic_SoS_threshold_EVTEVI,236,245,481
,0.070899351,102.5441823,-5.846207948,budcubic_SoS_threshold_EVTNDPI,196,285,481
-34.86666667,-0.024130618,58.96564305,-8.756362162,budfilterSoS_threshold_PPI4,246,237,483
,-0.002983912,62.54681099,-2.29672488,budmintomax_cubic_SoS_threshold_EVTEVI,237,246,483
-27.86666667,-0.019445446,60.87240313,-8.69326232,budmintomaxSoS_threshold_PPI4,243,243,486
,0.053020321,72.9101621,-4.350790602,budmintomax_cubic_SoS_threshold_EVTNDPI,208,279,487
