mean_diff,effect_size,p_value,pheno,p_adjusted
7.431943190102615,0.2590039516437142,1.5636619513157517e-05,萌动期（返青期）（月/日/年）（儒略日）,2.0848826017543357e-05
40.03752028775716,0.9552674129142517,2.9268771178996176e-106,开花期（月/日/年）（儒略日）,1.170750847159847e-105
21.58775188413952,0.47408172337780224,5.3445923762111205e-22,果实或种子成熟期（月/日/年）（儒略日）,1.0689184752422241e-21
-8.760781687509422,-0.22350069528121871,0.2250689650344473,黄枯期（月/日/年）（儒略日）,0.2250689650344473
